TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
a_a003169,칼튼호텔,1,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,3,6470401301.0,칼튼호텔,경기 파주시 탄현면 성동로 34,경기 파주시 탄현면 성동리 679-1,3206118.0,4148032021.0,2022-09-06 00:00:00.000,1.0,71087,디럭스 트윈룸
a_a000477,그랜드워커힐서울 더글라스하우스,1,1,Y,2022-08-25 00:00:00.000,2022-08-26 00:00:00.000,2,1248100718.0,에스케이네트웍스㈜,경기 수원시 팔달구 매산로52번길 4,경기 수원시 팔달구 매산로2가 60-5,4328152.0,4111513500.0,2022-08-25 10:33:00.000,1.0,237675,호텔비 더글라스 딜럭스ADULTSONLY(1객실)
a_a003445,반얀트리클럽&스파서울,0,1,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,1,,,서울 중구 장충단로 60,서울 중구 장충동2가 201,,,,1.0,250000,
a_a004721,호텔그레이스리서울,10,1,,,,2,2018643663.0,호텔그레이스리서울,서울 중구 세종대로12길 12,,4103188.0,1114011700.0,2022-10-10 07:14:00.000,1.0,26400,호텔비
a_a008365,한라비발디캠퍼스2차아파트,0,10,Y,2022-10-14 00:00:00.000,2022-10-17 00:00:00.000,1,,,경기 시흥시 배곧1로 27-16,경기 시흥시 배곧동 245,,,,,0,
a_a010078,장흥참숯가마,1,11,N,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,5012651230.0,장흥참숯가마,경기 양주시 장흥면 권율로 400,,3212007.0,4163034024.0,2022-10-22 17:36:00.000,1.0,15000,
a_a002043,글램독펜션,3,3,Y,2022-09-09 00:00:00.000,2022-09-10 00:00:00.000,4,7938601745.0,글램독(가평),서울 강남구 테헤란로83길 49,서울 강남구 삼성동 152-69,4166762.0,1168010500.0,2022-09-10 10:40:00.000,1.0,70000,펜션비
a_a003937,홍익스포츠스파,1,11,N,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,1248137966.0,홍익스포츠스파,경기 수원시 팔달구 갓매산로 31,경기 수원시 팔달구 매산로2가 66-1,3175001.0,4111513500.0,2022-10-02 21:47:00.000,1.0,23000,
a_a000807,체리모텔,0,2,Y,2022-08-30 00:00:00.000,2022-09-01 00:00:00.000,2,,,서울 송파구 오금로11길 11-15,서울 송파구 방이동 28-8,,,,1.0,55000,
a_a015619,캡슐마중게스트하우스,1,7,Y,2022-11-04 00:00:00.000,2022-11-05 00:00:00.000,1,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-10-31 19:56:00.000,1.0,30000,영등포 캡슐마중 게스트 하우스
a_a003905,라리아호텔,0,1,Y,2022-10-08 00:00:00.000,2022-10-08 00:00:00.000,2,,,경기 수원시 팔달구 매산로 17-7,경기 수원시 팔달구 매산로1가 43-8,,,,1.0,23000,
a_a000198,인터컨티넨탈 서울코엑스,1,1,Y,2022-08-16 00:00:00.000,2022-08-17 00:00:00.000,2,,프리비아,서울 관악구 남부순환로 1926,,2000003.0,1162010100.0,2022-08-11 15:02:00.000,1.0,258214,"호텔비 인터컨티넨탈 서울 코엑스, IHG 호텔"
a_a015324,금정 리얼,1,2,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-10-27 22:27:00.000,3.0,42500,금정 리얼
a_a003192,솔라리아니시테츠호텔 서울명동,0,1,Y,2022-10-25 00:00:00.000,2022-10-26 00:00:00.000,1,,,서울 중구 명동8길 27,서울 중구 명동2가 31-1,,,,,0,
a_a001638,호텔카푸치노,0,1,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,2,,,서울 강남구 봉은사로 155,서울 강남구 논현동 206-1,,,,1.0,108975,
a_a005424,지지향 게스트하우스,1,7,Y,2022-10-14 00:00:00.000,2022-10-15 00:00:00.000,2,,재단법인출판도시문화,,,,,2022-10-07 09:01:00.000,1.0,130000,
a_a011358,HL호텔,1,1,Y,2022-10-26 00:00:00.000,2022-10-27 00:00:00.000,2,5248601528.0,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021.0,4113510300.0,2022-10-24 00:00:00.000,1.0,46750,잠실 HL HOTEL
a_a000780,테이크호텔,0,1,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,3,,,경기 광명시 신기로 22,경기 광명시 일직동 512-3,,,,1.0,245000,
c_c011761,약수동산,0,5,Y,2022-11-08 00:00:00.000,2022-11-09 00:00:00.000,1,,,경기 양평군 옥천면 약수동산길 86,경기 양평군 옥천면 옥천리 936,,,,3.0,45000,
a_a003135,곤지암리조트,0,4,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,3,,,경기 광주시 도척면 도척윗로 278,경기 광주시 도척면 도웅리 533,,,,1.0,187680,
a_a014380,롯데호텔월드,1,1,Y,2022-10-30 00:00:00.000,2022-10-31 00:00:00.000,4,2158529440.0,(주)호텔롯데,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023.0,1171010100.0,2022-10-30 13:34:00.000,1.0,527560,
a_a005559,또바기스파글램핑,1,5,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-10-20 11:24:00.000,3.0,145824,가평 또바기 스파글램핑&펜션 1박
a_a000181,유원호텔,0,1,Y,2022-08-13 00:00:00.000,2022-08-14 00:00:00.000,2,,,서울 서초구 반포대로12길 29,서울 서초구 서초동 1589-4,,,,1.0,140800,
a_a001955,마실빌리지펜션,2,3,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,4,1144200482.0,마실카페,경기 남양주시 오남읍 팔현로216번길 24-1,경기 남양주시 오남읍 팔현리 250,4391799.0,4136026222.0,2022-09-17 17:53:00.000,1.0,65000,
a_a010346,H에비뉴 성신여대점,0,1,Y,2022-10-20 00:00:00.000,2022-10-21 00:00:00.000,2,,,서울 성북구 동소문로 130,서울 성북구 동선동1가 120-1,,,,1.0,55000,
a_a002069,국립유명산자연휴양림,1,9,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,4,3058304961.0,국립자연휴양림관리소,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,4448224.0,4182031032.0,2022-09-23 10:12:00.000,1.0,76000,[2휴]마당소(4인실) 1박
a_a000855,헬로우힐 연인산 캠핑장,0,5,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,3,,,경기 가평군 조종면 연인산로 384,경기 가평군 조종면 마일리 382-12,,,,3.0,80000,
a_a009697,벨리노S호텔,4,1,Y,2022-11-08 00:00:00.000,2022-11-09 00:00:00.000,2,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-11-05 00:00:00.000,1.0,55000,MO오산밸리노S호텔 디
a_a005112,도미인서울강남호텔,1,1,Y,2022-10-05 00:00:00.000,2022-10-06 00:00:00.000,1,,인터파크투어,,,,,2022-09-28 14:39:00.000,1.0,107800,도미인서울강남
a_a011777,애플밸리펜션,1,3,Y,2022-10-26 00:00:00.000,2022-10-27 00:00:00.000,2,,애플밸리펜션,경기 가평군 상면 수목원로 262-39,,3216056.0,4182033023.0,2022-09-05 10:00:00.000,1.0,48958,가평 애플밸리풀빌라&스파
a_a001037,모짜르트캠핑장,0,5,Y,2022-08-26 00:00:00.000,2022-08-28 00:00:00.000,5,,,경기 양평군 단월면 윗고북길 33-21,경기 양평군 단월면 산음리 816,,,,5.0,200000,
a_a001835,호텔 카누,1,1,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,1,4118601799.0,토스페이먼츠주식회사,서울 강남구 테헤란로 131,서울 강남구 역삼동 647-9,3122010.0,1168010100.0,2022-09-18 17:49:00.000,1.0,49500,
a_a004924,할머니댁,0,10,N,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,9,,,신왕1길 79-1,,,,,,0,
a_a000911,아이와키즈풀빌라,0,3,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,8,,,경기 가평군 청평면 호명리길 27-3,경기 가평군 청평면 호명리 204-9,,,,4.0,980000,
a_a000642,신라스테이 역삼,1,1,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,1,2018640254.0,신라스테이 주식회사,서울 강남구 언주로 517,서울 강남구 역삼동 675-3,3005086.0,1168010100.0,2022-09-02 23:46:00.000,1.0,145200,호텔비
a_a000864,자라섬캠핑장,1,5,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,1328206966.0,가평군시설관리공단,경기 가평군 가평읍 문화로 131,,3216052.0,4182025022.0,2022-08-22 11:25:00.000,1.0,35000,자라섬캠핑장카라반사이트A주말카라반사이트A65
a_a001709,NY70호텔,1,1,Y,2022-09-29 00:00:00.000,2022-09-30 00:00:00.000,1,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-09-16 13:45:00.000,1.0,40500,의정부NY70(의정부)
a_a002988,글래드 여의도,1,1,Y,2022-09-25 00:00:00.000,2022-09-26 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-09-20 00:00:00.000,1.0,108000,글래드 여의도 호텔비
a_a009402,호텔케이월드,0,1,Y,2022-10-23 00:00:00.000,2022-10-24 00:00:00.000,2,,,서울 광진구 동일로 90,서울 광진구 자양동 24-6,,,,1.0,70000,
a_a002410,월미도관광호텔,1,1,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,4,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-09-03 00:02:00.000,1.0,91300,HO-온돌룸
a_a008496,호텔더캐슬 2호점,1,1,Y,2022-10-27 00:00:00.000,2022-10-28 00:00:00.000,4,,호텔 더 캐슬 방이2호점,서울 송파구 올림픽로32길 7,서울 송파구 방이동 36-16,4169429.0,1171011100.0,2022-10-25 00:15:00.000,1.0,80000,호텔비
a_a000507,호텔베이204,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,2,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-08-26 00:00:00.000,3.0,99000,MO구월HOTELBAY20
a_a002209,신라스테이 광화문,1,1,Y,2022-09-10 00:00:00.000,2022-09-11 00:00:00.000,1,,데일리호텔,서울 종로구 삼봉로 71,서울 종로구 수송동 156,3100006.0,1111012400.0,2022-09-10 00:00:00.000,1.0,123200,호텔비
a_a003947,스테이25호텔,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,1,5248601528.0,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021.0,4113510300.0,2022-09-29 03:20:00.000,1.0,60000,
a_a011436,나인트리프리미어호텔 서울판교,1,1,Y,2022-10-29 00:00:00.000,2022-10-29 00:00:00.000,2,2208115770.0,나이스정보통신㈜,,,,,2022-10-21 00:00:00.000,1.0,154459,Nine Tree Premier Hotel Seoul Pangyo
a_a009448,세명하이테크,0,5,N,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,,인천 계양구 서운산업로50번길 12-37,인천 계양구 서운동 147-11,,,,,0,
a_a001934,을왕리해수욕장,1,8,Y,2022-09-10 00:00:00.000,2022-09-11 00:00:00.000,4,,삼양민박,,,,,2022-09-10 00:00:00.000,3.0,60000,
a_a000386,한화리조트 산정호수 안시,1,4,Y,2022-08-28 00:00:00.000,2022-08-29 00:00:00.000,4,1018130747.0,한화호텔앤드리조트(주),경기 포천시 영북면 산정호수로 402,경기 포천시 영북면 산정리 454-4,3213016.0,4165039023.0,2022-08-29 08:10:00.000,1.0,81000,리조트비
a_a004592,마루호텔,2,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,2,,마루 마루,경기 파주시 탄현면 필승로 446,경기 파주시 탄현면 성동리 666-2,3206095.0,4148032021.0,2022-10-19 10:01:00.000,1.0,70000,숙박비
a_a001310,나인트리프리미어호텔 명동2,0,1,Y,2022-08-30 00:00:00.000,2022-08-31 00:00:00.000,2,,,서울 중구 마른내로 28,서울 중구 초동 72-10,,,,1.0,98000,
a_a008446,토요코인호텔 서울동대문2,1,1,Y,2022-10-22 00:00:00.000,2022-10-23 00:00:00.000,1,7398500973.0,토요코인서울동대문II,서울 중구 퇴계로 325,,3101011.0,1114014600.0,2022-10-22 13:06:00.000,1.0,73150,
a_a000485,그랜드팰리스호텔 인천,1,1,Y,2022-08-22 00:00:00.000,2022-08-24 00:00:00.000,2,,인천(호구포) 그랜드팰리스 호텔,인천 남동구 호구포로 211,인천 남동구 논현동 647-5,3008031.0,2820011000.0,2022-08-18 00:00:00.000,1.0,66000,호텔비(트윈)
a_a000231,더힐하우스호텔 양평,1,1,Y,2022-09-09 00:00:00.000,2022-09-10 00:00:00.000,8,4848501960.0,THEHILLHOUSE,경기 양평군 강하면 강남로 489,경기 양평군 강하면 전수리 17-3,3217033.0,4183032026.0,2022-09-09 00:00:00.000,1.0,300000,호텔비
a_a001964,호텔그레이스리 서울,1,1,Y,2022-09-19 00:00:00.000,2022-09-21 00:00:00.000,1,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-09-15 00:00:00.000,1.0,124200,호텔그레이스리서울 숙박비
a_a000336,앨리,0,1,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,1,,,서울 서대문구 연세로2마길 20,서울 서대문구 대현동 110-35,,,,1.0,102000,
a_a005126,더그레이호텔,1,1,Y,2022-10-12 00:00:00.000,2022-10-12 00:00:00.000,1,1293537659.0,잠자리프렌즈,서울 동대문구 망우로 19,,3005032.0,1123010900.0,2022-10-06 15:56:00.000,,0,더그레이 호텔 이용권
a_a013994,테마모텔,1,2,Y,2022-10-30 00:00:00.000,2022-10-30 00:00:00.000,2,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-10-28 00:00:00.000,3.0,93000,MO신촌테마 일반A주차
a_a002215,강변비치모텔,1,2,Y,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,1,,남양주 강변비치,경기 남양주시 와부읍 경강로 650,경기 남양주시 와부읍 도곡리 1112-1,3000145.0,4136025022.0,2022-09-15 15:51:00.000,1.0,75000,
a_a000661,웨스틴조선 서울지점,1,1,Y,2022-08-27 00:00:00.000,2022-08-28 00:00:00.000,4,1048127386.0,(주)신세계조선호텔,서울 중구 소공로 106,서울 중구 소공동 87-1,3101004.0,1114011100.0,,1.0,338888,호텔비
a_a001060,행복한흙집,0,3,Y,2022-09-04 00:00:00.000,2022-09-05 00:00:00.000,2,,,경기 양평군 서종면 삼태봉길 57,경기 양평군 서종면 명달리 67,,,,5.0,150000,
a_a001930,호텔M스토리,0,1,Y,2022-09-11 00:00:00.000,2022-09-12 00:00:00.000,2,,,경기 수원시 팔달구 효원로291번길 22,경기 수원시 팔달구 인계동 1123-7,,,,1.0,70000,
a_a002814,벨라스위트호텔,2,1,Y,2022-10-01 00:00:00.000,2022-10-03 00:00:00.000,2,,벨라스위트 호텔,경기 수원시 팔달구 권광로180번길 18-15,경기 수원시 팔달구 인계동 1123-21,4328089.0,4111514100.0,2022-10-01 00:00:00.000,1.0,99000,호텔비 스탠다드 더블
a_a002011,폴바셋코리아나호텔점,10,1,,,,2,,폴바셋코리아나호텔점,,,,,,1.0,8000,호텔비
a_a003078,호텔그레이스리 서울,0,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,4,,,서울 중구 세종대로12길 12,서울 중구 남대문로4가 17-19,,,,1.0,366372,
a_a008604,여우가달을사랑할때,2,5,Y,2022-10-23 00:00:00.000,2022-10-24 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-09-13 15:12:00.000,1.0,107240,
a_a003082,달맞이광장,0,5,N,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,1,,,,,,,,,0,
a_a002097,폴로관광호텔,0,1,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,2,,,인천 남동구 앵고개로934번길 30,인천 남동구 논현동 677-3,,,,1.0,80000,
a_a001160,오라카이 송도파크호텔,0,1,Y,2022-08-23 00:00:00.000,2022-08-24 00:00:00.000,1,,,인천 연수구 테크노파크로 151,인천 연수구 송도동 93-1,,,,1.0,180000,
a_a000910,소노휴 양평,1,4,Y,2022-08-25 00:00:00.000,2022-08-26 00:00:00.000,4,,대명리조트,서울 송파구 법원로 135,서울 송파구 문정동 641-3,3350849.0,1171010800.0,2022-08-26 11:37:00.000,1.0,125000,객실료
a_a003192,비즈,1,2,Y,2022-10-24 00:00:00.000,2022-10-25 00:00:00.000,1,7428600224.0,(주)위드이노베이션,서울 강남구 봉은사로 479,,3122004.0,1168010500.0,2022-09-25 22:32:00.000,1.0,10900,MO-종로비즈-STAND
a_a002671,호텔야자 구리점,10,1,,,,2,,호텔야자 구리점,경기 구리시 안골로63번길 5 2~7층,,,,,1.0,50000,호텔비
a_a001817,호텔투헤븐,1,1,Y,2022-09-15 00:00:00.000,2022-09-15 00:00:00.000,2,1138521083.0,엔에이치엔한국사이버결제 주식회사,서울 구로구 디지털로26길 72,서울 구로구 구로동 222-22,4148327.0,1153010200.0,2022-09-15 13:10:00.000,1.0,18000,
a_a003429,몬드리안 서울 이태원,0,1,Y,2022-09-28 00:00:00.000,2022-09-29 00:00:00.000,3,,,서울 용산구 장문로 23,서울 용산구 이태원동 22-76,,,,1.0,176043,
a_a003274,호텔아망,0,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,,,경기 고양시 덕양구 원당로 117,경기 고양시 덕양구 주교동 568-5,,,,1.0,70000,
a_a000502,연곡해변 솔향기캠핑장,1,5,Y,2022-08-21 00:00:00.000,2022-08-23 00:00:00.000,2,,연곡해변솔향기캠핑장,강원 강릉시 연곡면 해안로 1282,,3220050.0,4215037023.0,2022-07-21 10:02:00.000,1.0,54000,캠핑비
a_a013874,켄싱턴리조트 가평,0,4,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,5,,,경기 가평군 상면 청군로 430,경기 가평군 상면 덕현리 402-10,,,,3.0,180000,
a_a005828,골드캐슬펜션,1,11,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,3,,에어비앤비,,,,,2022-09-26 09:58:00.000,1.0,174900,집/아파트전체.침대1개.게스트4명
a_a006653,브라운도트호텔 종로점,0,1,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,1,,,서울 종로구 수표로22길 5,서울 종로구 낙원동 169-1,,,,1.0,100000,
a_a003981,지브로S 게스트하우스,1,7,Y,2022-09-30 00:00:00.000,2022-10-02 00:00:00.000,1,6861400719.0,지브로에스,서울 마포구 와우산로10길 14,서울 마포구 상수동 143-13,4139449.0,1144011500.0,2022-10-03 10:31:00.000,,0,여성4인 도미토리
a_a002784,한탄강관광지오토캠핑장,0,5,Y,2022-09-23 00:00:00.000,2022-09-24 00:00:00.000,4,,,선사로76,,,,,5.0,88000,
a_a003430,빌라라온,1,3,Y,2022-10-21 00:00:00.000,2022-10-22 00:00:00.000,2,,가평 빌라리온 - 102,경기 가평군 상면 수목원로 359,,3216056.0,4182033023.0,2022-09-20 00:00:00.000,3.0,390000,
a_a000051,에스호텔,1,1,Y,2022-08-05 00:00:00.000,2022-08-07 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-08-03 16:04:00.000,1.0,95000,부천 에스
a_a004420,하늘숲글램핑파크,1,5,Y,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,2,,(주)하비비커뮤니케이션,,,,,2022-10-08 00:00:00.000,1.0,158000,오페라CX 최대4인용
a_a014954,이비스 스타일 앰배서더 서울 용산,2,1,Y,2022-10-29 00:00:00.000,2022-10-30 00:00:00.000,2,,이비스 스타일 앰배서더 서울 용산,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,4106354.0,1117012800.0,2022-10-29 00:00:00.000,1.0,215600,호텔비
a_a004036,대부도펜션타운,1,3,Y,2022-10-30 00:00:00.000,2022-10-30 00:00:00.000,5,,(주)대부도펜션타운,경기 안산시 단원구 참살이2길 12,경기 안산시 단원구 선감동 686-2,4373397.0,4127311300.0,2022-09-21 11:25:00.000,3.0,250000,펜션비
a_a003704,준게스트하우스,0,7,Y,2022-10-09 00:00:00.000,2022-10-10 00:00:00.000,4,,,서울 마포구 와우산로29나길 24-3,서울 마포구 서교동 335-36,,,,1.0,90000,
a_a004756,잠실 HL HOTEL,10,1,,,,2,,잠실 HL HOTEL,서울 송파구 오금로11길 23-12,서울 송파구 방이동 38-2,4169374.0,1171011100.0,2022-10-25 18:52:00.000,1.0,90000,"디럭스룸 도보전용객실(주차불가,공기청정기)넷플릭스 시청가능"
a_a000795,파레스모텔,0,2,Y,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,2,,,서울 성동구 왕십리로20길 15,서울 성동구 도선동 77,,,,1.0,45000,
c_c004673,홍성군 서부면,0,11,Y,2022-10-15 00:00:00.000,2022-10-16 00:00:00.000,2,,,홍성군 서부면,,,,,5.0,60000,
a_a000593,풀문호텔,1,1,Y,2022-08-28 00:00:00.000,2022-08-28 00:00:00.000,2,2208742885.0,(주)야놀자,,,,,2022-08-19 10:00:00.000,1.0,40410,인천(월미도)풀문 호텔
a_a001543,라까사호텔 광명,1,1,Y,2022-09-02 00:00:00.000,2022-09-03 00:00:00.000,1,,라까사호텔광명,경기 광명시 일직로12번길 22,경기 광명시 일직동 508-3,4361304.0,4121010600.0,2022-09-02 15:00:00.000,1.0,108000,호텔비
a_a008299,리버하임,1,3,Y,2022-10-17 00:00:00.000,2022-10-18 00:00:00.000,11,2403400530.0,가평리버하임,경기 가평군 청평면 북한강로 1706-118,경기 가평군 청평면 삼회리 366-5,3216053.0,4182032527.0,2022-10-18 10:30:00.000,3.0,470000,
a_a000892,레스트호텔,0,1,Y,2022-08-19 00:00:00.000,2022-08-20 00:00:00.000,2,,,경기 김포시 태장로795번길 151,경기 김포시 장기동 2011-5,,,,1.0,95482,
c_c002139,호텔 U5,1,1,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,1,2208115770.0,나이스정보통신㈜,서울 중구 동호로 369,,3005001.0,1114015100.0,2022-09-17 15:00:00.000,1.0,120162,호텔 U5
a_a001546,곤지암리조트,0,4,Y,2022-09-04 00:00:00.000,2022-09-05 00:00:00.000,2,,,경기 광주시 도척면 도척윗로 278,경기 광주시 도척면 도웅리 533,,,,4.0,70000,
a_a003003,IMT모텔,0,2,N,2022-09-24 00:00:00.000,2022-09-25 00:00:00.000,2,,,서울 종로구 수표로18가길 8,서울 종로구 관수동 140,,,,2.0,100000,
a_a003977,그랜드팰리스 호텔 인천,0,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,4,,,,,,,,1.0,110000,
a_a000461,미니호텔굿드림,0,1,Y,2022-08-28 00:00:00.000,2022-08-30 00:00:00.000,2,,,경북 경주시 금성로247번길 22,경북 경주시 노서동 162-28,,,,1.0,90000,
a_a003068,신라스테이 천안,1,1,Y,2022-09-25 00:00:00.000,2022-09-26 00:00:00.000,1,7428600224.0,(주)위드이노베이션,경기 성남시 분당구 불정로 6,경기 성남시 분당구 정자동 178-1,3180030.0,4113510300.0,2022-09-21 17:55:00.000,1.0,75573,
a_a003938,체스호텔 인덕원역점,0,1,Y,2022-09-30 00:00:00.000,2022-10-01 00:00:00.000,2,,,경기 안양시 동안구 인덕원로30번길 73,경기 안양시 동안구 관양동 1503-7,,,,1.0,70000,
a_a003715,에이원호텔,0,1,Y,2022-10-04 00:00:00.000,2022-10-05 00:00:00.000,1,,,경기 남양주시 다산지금로36번길 21-6,경기 남양주시 다산동 6205-1,,,,1.0,75000,
a_a002780,이비스 스타일 앰배서더 서울 용산,0,1,N,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,1,,,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,,,,3.0,132000,
a_a001412,소테츠호텔즈 더스프라지르 서울명동,1,1,Y,2022-09-05 00:00:00.000,2022-09-07 00:00:00.000,2,2208742885.0,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713.0,1168010600.0,2022-08-29 12:59:00.000,1.0,106000,소테츠 호텔즈 더 스프라지 
a_a002613,트레블로지 명동을지로점,1,1,Y,2022-10-01 00:00:00.000,2022-10-02 00:00:00.000,2,,트레블로지 명동 을지로 호텔,서울 중구 수표로 61,,3005006.0,1114010500.0,2022-10-01 00:00:00.000,1.0,120833,슈페리어 트윈
a_a003774,준게스트하우스,0,7,Y,2022-10-22 00:00:00.000,2022-10-24 00:00:00.000,1,,,서울 마포구 와우산로29나길 24-3,서울 마포구 서교동 335-36,,,,1.0,280000,
a_a001283,나인트리프리미어호텔 서울판교,1,1,Y,2022-08-28 00:00:00.000,2022-08-29 00:00:00.000,1,,나인트리 프리미어 호텔 서울판교,경기 성남시 수정구 창업로 18,,3351887.0,4113111500.0,2022-08-15 21:30:00.000,1.0,90000,나인트리 프리미어 호텔 서울 판교 스탠다드 더블[슈퍼 얼리버드]룸 온리
a_a000172,파인시티호텔,0,1,Y,2022-08-11 00:00:00.000,2022-08-12 00:00:00.000,1,,,강원 강릉시 옥천로62번길 13,강원 강릉시 옥천동 211,,,,4.0,130000,
a_a003693,스파레이,1,11,N,2022-10-08 00:00:00.000,2022-10-09 00:00:00.000,1,1148524778.0,(주)스파레이,서울 서초구 강남대로107길 5,서울 서초구 잠원동 8-22,4163005.0,1165010600.0,2022-10-08 23:04:00.000,1.0,16000,
a_a000658,더플라자,1,1,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,2,1018130747.0,한화호텔앤드리조트(주),서울 영등포구 63로 50,서울 영등포구 여의도동 60,3118001.0,1156011000.0,2022-09-03 15:51:00.000,1.0,295361,
a_a000662,조선팰리스 서울강남,0,1,N,2022-08-20 00:00:00.000,2022-08-21 00:00:00.000,2,,,서울 강남구 테헤란로 231,서울 강남구 역삼동 676,,,,4.0,100000,
a_a001123,송심팬션,1,3,Y,2022-09-03 00:00:00.000,2022-09-04 00:00:00.000,6,,농협주식회사대부도펜,,,,,2022-07-06 10:07:00.000,3.0,455000,
a_a001927,레스케이프호텔,0,1,Y,2022-09-19 00:00:00.000,2022-09-20 00:00:00.000,1,,,서울 중구 퇴계로 67,서울 중구 회현동1가 210,,,,1.0,200000,
a_a001950,봄키즈가족스파펜션,1,3,Y,2022-09-17 00:00:00.000,2022-09-18 00:00:00.000,3,,가평 봄 키즈 가족 스파 펜션,경기 가평군 북면 가화로 1339,경기 가평군 북면 제령리 569-1,3000142.0,4182035027.0,2022-09-07 05:34:00.000,1.0,191040,펜션비 봄3(침실2/라탄풍 개별BBQ) - 키즈룸
a_a002782,HL호텔,0,1,Y,2022-10-02 00:00:00.000,2022-10-03 00:00:00.000,2,,,서울 송파구 오금로11길 23-12,서울 송파구 방이동 38-2,,,,1.0,55000,
